Unnamed: 0,player-name,all-time-runs-scored,all-time-average,all-time-strike-rate,all-time-100s,all-time-50s,all-time-4s,all-time-6s,all-time-wkts,all-time-ave,all-time-econ,all-time-sr,all-time-catches,ipl-last-n-runs-scored,ipl-last-n-average,ipl-last-n-strike-rate,ipl-last-n-4s,ipl-last-n-6s,ipl-last-n-wkts,ipl-last-n-ave,ipl-last-n-econ,ipl-last-n-sr,ipl-last-n-catches,ipl-last-n-run-outs,ipl-last-n-points,ipl-1-runs-scored,ipl-1-average,ipl-1-strike-rate,ipl-1-4s,ipl-1-6s,ipl-1-wkts,ipl-1-ave,ipl-1-econ,ipl-1-sr,ipl-1-catches,ipl-1-run-outs,ipl-1-points,ipl-2-runs-scored,ipl-2-average,ipl-2-strike-rate,ipl-2-4s,ipl-2-6s,ipl-2-wkts,ipl-2-ave,ipl-2-econ,ipl-2-sr,ipl-2-catches,ipl-2-run-outs,ipl-2-points,ipl-3-runs-scored,ipl-3-average,ipl-3-strike-rate,ipl-3-4s,ipl-3-6s,ipl-3-wkts,ipl-3-ave,ipl-3-econ,ipl-3-sr,ipl-3-catches,ipl-3-run-outs,ipl-3-points,ipl-4-runs-scored,ipl-4-average,ipl-4-strike-rate,ipl-4-4s,ipl-4-6s,ipl-4-wkts,ipl-4-ave,ipl-4-econ,ipl-4-sr,ipl-4-catches,ipl-4-run-outs,ipl-4-points,ipl-5-runs-scored,ipl-5-average,ipl-5-strike-rate,ipl-5-4s,ipl-5-6s,ipl-5-wkts,ipl-5-ave,ipl-5-econ,ipl-5-sr,ipl-5-catches,ipl-5-run-outs,ipl-5-points,points
4268,moises-henriques,0.288314865448266,0.619577824170726,0.7573915609324285,0.0,0.2209302325581395,0.2861136999068034,0.1179941002949852,0.2162162162162162,0.3439080459770115,0.6412451361867705,0.3616666666666666,0.3222591362126246,0.2339331619537275,0.4070796460176991,0.2627230477939067,0.1818181818181818,0.07692307692307693,0.0,0.0,0.3798665183537264,0.0,0.09090909090909091,0.0,0.2120689655172414,0.0303030303030303,0.03937007874015748,0.1125901275651692,0.0,0.0,0.0,0.0,0.3096774193548387,0.0,0.0,0.0,0.07174887892376682,0.1893939393939394,0.0,0.2327602144573858,0.1333333333333333,0.0,0.0,0.0,0.3072196620583718,0.0,0.0,0.0,0.1390134529147982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3118279569892473,0.0,0.0,0.0,0.0303030303030303,0.05303030303030303,0.0,0.1957848031059346,0.0,0.0,0.0,0.0,0.3118279569892473,0.0,0.2,0.0,0.08585858585858586,0.4166666666666667,0.0,0.3285001188495365,0.4,0.1818181818181818,0.0,0.0,0.2903225806451613,0.0,0.0,0.0,0.4393939393939394,0.3139013452914798
2089,sanju-samson,0.3100446107353576,0.6406866156344236,0.7700796695190323,0.1363636363636364,0.2906976744186047,0.3131407269338304,0.1828908554572271,0.001930501930501931,0.04597701149425287,0.622568093385214,0.05,0.3388704318936877,0.3393316195372751,0.1504424778761062,0.2541167020483103,0.2727272727272727,0.1538461538461539,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.3413793103448276,0.3636363636363636,0.0,0.2512479201331115,0.2666666666666667,0.09090909090909091,0.0,0.0,0.2903225806451613,0.0,0.4,0.0,0.3766816143497758,0.1666666666666667,0.1811023622047244,0.2457016084303938,0.0,0.1818181818181818,0.0,0.0,0.2903225806451613,0.0,0.0,0.0,0.1614349775784753,0.0,0.007874015748031496,0.0,0.0,0.0,0.0,0.0,0.2903225806451613,0.0,0.0,0.0,0.0303030303030303,0.2651515151515151,0.2834645669291339,0.3081705928715299,0.4,0.09090909090909091,0.0,0.0,0.2903225806451613,0.0,0.0,0.0,0.3080808080808081,0.2045454545454546,0.2204724409448819,0.2155930591870692,0.1333333333333333,0.0,0.0,0.0,0.2903225806451613,0.0,0.2,0.0,0.2272727272727273,0.2600896860986547
4765,david-warner,0.7207511872211829,0.8765947575968452,0.8309235762761877,0.3636363636363636,0.9534883720930233,0.9068033550792172,0.3726647000983284,0.0,0.0,1.0,0.0,0.478405315614618,0.3573264781491002,0.3119469026548672,0.2675043509859047,0.3409090909090909,0.2692307692307692,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.3586206896551724,0.3712121212121212,0.3937007874015748,0.2414603112459626,0.4666666666666667,0.1818181818181818,0.0,0.0,0.2903225806451613,0.0,0.0,0.0,0.3318385650224215,0.5757575757575758,0.0,0.2826770197818451,0.4,0.3636363636363636,0.0,0.0,0.2903225806451613,0.0,0.0,0.0,0.4932735426008968,0.1060606060606061,0.1181102362204724,0.2928452579034942,0.1333333333333333,0.09090909090909091,0.0,0.0,0.2903225806451613,0.0,0.4,0.0,0.2121212121212121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2903225806451613,0.0,0.0,0.0,0.04040404040404041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2903225806451613,0.0,0.0,0.0,0.04040404040404041,0.2062780269058296
1685,rohit-sharma,0.6702403223485394,0.7450707492461145,0.7874299203304811,0.2727272727272727,0.7558139534883721,0.7595526561043803,0.3903638151425762,0.05598455598455598,0.3273563218390805,0.6077821011673151,0.3633333333333333,0.451827242524917,0.4267352185089974,0.1880530973451327,0.2174500831946755,0.3409090909090909,0.2692307692307692,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.3913793103448276,0.6060606060606061,0.6377952755905512,0.2481666358538239,0.2,0.5454545454545454,0.0,0.0,0.2903225806451613,0.0,0.0,0.0,0.5067264573991032,0.09090909090909091,0.1023622047244094,0.2013311148086522,0.1333333333333333,0.0,0.0,0.0,0.2903225806451613,0.0,0.0,0.0,0.09865470852017937,0.1136363636363636,0.1259842519685039,0.1799381982410269,0.06666666666666667,0.09090909090909091,0.0,0.0,0.2903225806451613,0.0,0.0,0.0,0.1313131313131313,0.0303030303030303,0.03937007874015748,0.3344425956738769,0.06666666666666667,0.0,0.0,0.0,0.2903225806451613,0.0,0.0,0.0,0.06565656565656566,0.4166666666666667,0.0,0.192318358291736,0.5333333333333333,0.0,0.0,0.0,0.2903225806451613,0.0,0.2,0.0,0.4393939393939394,0.1165919282511211
2003,ajinkya-rahane,0.3676068499064614,0.6694502435629784,0.7041015048686929,0.09090909090909091,0.4186046511627907,0.4948741845293569,0.0943952802359882,0.001930501930501931,0.05747126436781609,0.3891050583657588,0.1,0.2790697674418605,0.4884318766066838,0.2846607669616519,0.2448483297068988,0.5,0.1923076923076923,0.0,0.0,0.0,0.0,0.09090909090909091,0.25,0.4724137931034483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2903225806451613,0.0,0.0,0.0,0.03587443946188341,0.2954545454545455,0.3149606299212598,0.1925222668102182,0.2666666666666667,0.09090909090909091,0.0,0.0,0.2903225806451613,0.0,0.0,0.0,0.2556053811659193,0.2575757575757576,0.2755905511811024,0.2710561762142461,0.3333333333333333,0.09090909090909091,0.0,0.0,0.2903225806451613,0.0,0.2,0.5,0.3585858585858586,0.7954545454545454,0.0,0.2789794786466999,0.7333333333333333,0.2727272727272727,0.0,0.0,0.2903225806451613,0.0,0.0,0.0,0.7575757575757576,0.09090909090909091,0.1023622047244094,0.1680532445923461,0.1333333333333333,0.0,0.0,0.0,0.2903225806451613,0.0,0.0,0.0,0.1111111111111111,0.08071748878923767
2253,shreyas-iyer,0.2860123758814218,0.7434469960565994,0.7690764237238124,0.09090909090909091,0.2906976744186047,0.3084808946877912,0.1632251720747296,0.001930501930501931,0.8275862068965517,0.8194552529182879,0.6833333333333333,0.186046511627907,0.4601542416452442,0.2024336283185841,0.1989068990975306,0.4318181818181818,0.1153846153846154,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.4413793103448276,0.4393939393939394,0.0,0.1986145539746681,0.3333333333333333,0.09090909090909091,0.0,0.0,0.2903225806451613,0.0,0.2,0.0,0.3991031390134529,0.02272727272727273,0.03149606299212598,0.08485856905158069,0.0,0.0,0.0,0.0,0.2903225806451613,0.0,0.0,0.0,0.04932735426008968,0.3409090909090909,0.3622047244094488,0.1888519134775374,0.3333333333333333,0.0,0.0,0.0,0.2903225806451613,0.0,0.2,0.0,0.3535353535353535,0.04545454545454546,0.05511811023622047,0.1680532445923461,0.06666666666666667,0.0,0.0,0.0,0.2903225806451613,0.0,0.0,0.0,0.07575757575757576,0.5075757575757576,0.5354330708661418,0.2246256239600666,0.5333333333333333,0.1818181818181818,0.0,0.0,0.2903225806451613,0.0,0.2,0.0,0.5303030303030303,0.08968609865470852
683,devdutt-padikkal,0.1054828032810476,1.0,0.8659781646503395,0.09090909090909091,0.1279069767441861,0.1444547996272134,0.05801376597836775,0.0,0.0,0.0,0.0,0.05980066445182725,0.4524421593830334,0.1601769911504425,0.223516361619523,0.5227272727272727,0.07692307692307693,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.4258620689655173,0.3787878787878788,0.4015748031496063,0.2045777362931699,0.3333333333333333,0.0,0.0,0.0,0.2903225806451613,0.0,0.0,0.0,0.3183856502242152,0.03787878787878788,0.04724409448818898,0.105657237936772,0.06666666666666667,0.0,0.0,0.0,0.2903225806451613,0.0,0.0,0.0,0.06278026905829596,0.5606060606060606,0.5905511811023622,0.2752819375115548,0.8,0.09090909090909091,0.0,0.0,0.2903225806451613,0.0,0.2,0.0,0.5858585858585859,0.1666666666666667,0.1811023622047244,0.1759765470247999,0.1333333333333333,0.09090909090909091,0.0,0.0,0.2903225806451613,0.0,0.0,0.0,0.1717171717171717,0.1893939393939394,0.2047244094488189,0.2463541156895371,0.2,0.0,0.0,0.0,0.2903225806451613,0.0,0.2,0.0,0.2323232323232323,0.04035874439461883
2281,bhuvneshwar-kumar,0.02201755648294719,0.2150313152400835,0.5625258188256123,0.0,0.0,0.02143522833178006,0.005899705014749262,0.3783783783783784,0.2945977011494253,0.5587548638132296,0.3566666666666666,0.1295681063122923,0.0102827763496144,0.01327433628318584,0.06821963394342762,0.0,0.0,0.3333333333333333,0.1394230769230769,0.2580645161290323,0.2066115702479339,0.1818181818181818,0.0,0.3017241379310345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3145161290322581,0.0,0.0,0.0,0.05381165919282511,0.01515151515151515,0.02362204724409449,0.08485856905158069,0.0,0.0,0.4,0.2916666666666667,0.4556451612903226,0.1072834645669291,0.2,0.0,0.3408071748878924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3145161290322581,0.0,0.0,0.0,0.0505050505050505,0.01515151515151515,0.02362204724409449,0.05712701053799224,0.0,0.0,0.2,0.5833333333333334,0.5967741935483871,0.4251968503937008,0.0,0.0,0.1767676767676768,0.0,0.0,0.0,0.0,0.0,0.4,0.2416666666666667,0.4314516129032258,0.09350393700787402,0.2,0.0,0.3838383838383838,0.2600896860986547
3170,deepak-hooda,0.1319614332997553,0.5124101136627233,0.8028917084685749,0.04545454545454546,0.1046511627906977,0.1071761416589003,0.08357915437561456,0.03281853281853282,0.5644827586206896,0.6,0.635,0.1827242524916944,0.1645244215938303,0.1460176991150443,0.188487024549727,0.04545454545454546,0.07692307692307693,0.0,0.0,0.2903225806451613,0.0,0.2727272727272727,0.0,0.1896551724137931,0.1590909090909091,0.0,0.3193162910301013,0.06666666666666667,0.09090909090909091,0.0,0.0,0.2903225806451613,0.0,0.0,0.0,0.1704035874439462,0.007575757575757576,0.01574803149606299,0.02543380080817685,0.0,0.0,0.0,0.0,0.2903225806451613,0.0,0.2,0.0,0.07623318385650224,0.03787878787878788,0.04724409448818898,0.1680532445923461,0.0,0.0,0.0,0.0,0.3064516129032258,0.0,0.2,0.0,0.1060606060606061,0.03787878787878788,0.0,0.09410242188944352,0.0,0.0,0.0,0.0,0.2903225806451613,0.0,0.0,0.0,0.06565656565656566,0.2424242424242424,0.0,0.2146422628951747,0.06666666666666667,0.09090909090909091,0.0,0.0,0.2903225806451613,0.0,0.2,0.0,0.2777777777777778,0.04035874439461883
2986,deepak-chahar,0.01906749172542812,0.267223382045929,0.737680731779286,0.0,0.01162790697674419,0.01118359739049394,0.01868239921337267,0.2316602316602317,0.2625287356321839,0.5797665369649806,0.305,0.05647840531561462,0.1285347043701799,0.1150442477876106,0.2987877347278346,0.02272727272727273,0.1538461538461539,0.2666666666666667,0.1550480769230769,0.2444821731748726,0.243801652892562,0.09090909090909091,0.0,0.3327586206896552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3145161290322581,0.0,0.0,0.0,0.04484304932735426,0.07575757575757576,0.08661417322834646,0.2789794786466999,0.0,0.09090909090909091,0.2,0.5333333333333333,0.5725806451612904,0.3976377952755906,0.0,0.0,0.2376681614349776,0.2954545454545455,0.3149606299212598,0.3261231281198003,0.06666666666666667,0.2727272727272727,0.2,0.5166666666666667,0.5645161290322581,0.3779527559055118,0.2,0.0,0.4595959595959596,0.007575757575757576,0.0,0.08485856905158069,0.0,0.0,0.2,0.4,0.5698924731182796,0.3910761154855644,0.0,0.0,0.1717171717171717,0.0,0.0,0.0,0.0,0.0,0.2,0.2833333333333333,0.4516129032258064,0.1968503937007874,0.0,0.0,0.196969696969697,0.06278026905829596
3459,suryakumar-yadav,0.2755072672326954,0.7279053583855254,0.8325759811153733,0.0,0.2441860465116279,0.3765144454799627,0.1238938053097345,0.01158301158301158,0.2681609195402299,0.4949416342412452,0.3666666666666666,0.2956810631229236,0.4087403598971722,0.1451327433628319,0.2067484425182834,0.3863636363636364,0.1538461538461539,0.0,0.0,0.0,0.0,0.2727272727272727,0.25,0.4206896551724138,0.06818181818181818,0.07874015748031496,0.1680532445923461,0.1333333333333333,0.0,0.0,0.0,0.2903225806451613,0.0,0.2,0.0,0.1210762331838565,0.3333333333333333,0.3543307086614173,0.2169912890280904,0.3333333333333333,0.09090909090909091,0.0,0.0,0.2903225806451613,0.0,0.0,0.0,0.2825112107623318,0.2575757575757576,0.2755905511811024,0.1505385760574481,0.2666666666666667,0.0,0.0,0.0,0.2903225806451613,0.0,0.0,0.5,0.3131313131313131,0.5454545454545454,0.5748031496062992,0.2565582185718838,0.4,0.2727272727272727,0.0,0.0,0.2903225806451613,0.0,0.2,0.0,0.5656565656565656,0.0,0.007874015748031496,0.001663893510815308,0.0,0.0,0.0,0.0,0.2903225806451613,0.0,0.2,0.0,0.0707070707070707,0.4260089686098655
2813,amit-mishra,0.05626708878975392,0.3180236604036187,0.5804662142224846,0.0,0.0,0.07082945013979497,0.00688298918387414,0.5057915057915058,0.2598850574712643,0.5595330739299611,0.3133333333333334,0.1262458471760797,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.08653846153846154,0.2631578947368421,0.1260330578512397,0.0,0.0,0.4068965517241379,0.0,0.0,0.0,0.0,0.0,0.4,0.3083333333333333,0.4637096774193548,0.1171259842519685,0.0,0.0,0.2959641255605381,0.0,0.0,0.0,0.0,0.0,0.6,0.1222222222222222,0.3736559139784946,0.0389326334208224,0.0,0.0,0.452914798206278,0.0,0.0,0.0,0.0,0.0,0.4,0.1833333333333333,0.4032258064516129,0.07480314960629922,0.0,0.0,0.3131313131313131,0.0,0.0,0.0,0.0,0.0,0.2,0.5666666666666667,0.5887096774193549,0.405511811023622,0.0,0.0,0.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3118279569892473,0.0,0.0,0.0,0.04040404040404041,0.1479820627802691
287,mustafizur-rahman,0.008346524679810044,0.1493852934353978,0.4624963115963411,0.0,0.0,0.0065237651444548,0.007866273352999017,0.3281853281853282,0.2390804597701149,0.5704280155642023,0.2833333333333333,0.07973421926910298,0.002570694087403599,0.008849557522123894,0.02543380080817685,0.0,0.0,0.2666666666666667,0.2007211538461539,0.3032923179248421,0.2520661157024793,0.0,0.5,0.2224137931034483,0.0,0.0,0.001663893510815308,0.0,0.0,0.2,0.6333333333333333,0.6209677419354839,0.452755905511811,0.0,1.0,0.2017937219730942,0.0,0.0,0.0,0.0,0.0,0.4,0.2583333333333334,0.4395161290322581,0.1033464566929134,0.0,0.0,0.2959641255605381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3145161290322581,0.0,0.0,0.0,0.0202020202020202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3145161290322581,0.0,0.0,0.0,0.04040404040404041,0.007575757575757576,0.01574803149606299,0.05712701053799224,0.0,0.0,0.2,0.3166666666666667,0.4933586337760911,0.2672533580361278,0.0,0.0,0.202020202020202,0.03587443946188341
2252,chris-morris,0.1330407252842136,0.4764555787520297,0.8892888757745648,0.0,0.03488372093023256,0.1174277726001864,0.09341199606686332,0.5579150579150579,0.2501149425287357,0.6023346303501946,0.28,0.3388704318936877,0.08226221079691516,0.03982300884955752,0.1537913002139292,0.02272727272727273,0.07692307692307693,0.4666666666666667,0.1098901098901099,0.3225806451612903,0.128689492325856,0.09090909090909091,0.0,0.4241379310344828,0.08333333333333333,0.09448818897637795,0.2050286559437974,0.0,0.09090909090909091,0.0,0.0,0.3118279569892473,0.0,0.0,0.0,0.06726457399103139,0.0303030303030303,0.03937007874015748,0.08485856905158069,0.0,0.0,0.6,0.1388888888888889,0.4014336917562724,0.05103528725575969,0.0,0.0,0.4439461883408072,0.0,0.0,0.0,0.0,0.0,0.4,0.3333333333333333,0.4758064516129032,0.1318897637795275,0.0,0.0,0.3333333333333333,0.0,0.007874015748031496,0.001663893510815308,0.0,0.0,0.4,0.25,0.4354838709677419,0.0984251968503937,0.0,0.0,0.3232323232323233,0.1287878787878788,0.1417322834645669,0.1902384914032168,0.06666666666666667,0.09090909090909091,0.0,0.0,0.3118279569892473,0.0,0.2,0.0,0.1818181818181818,0.1748878923766816
2380,david-warner,0.7207511872211829,0.8765947575968452,0.8309235762761877,0.3636363636363636,0.9534883720930233,0.9068033550792172,0.3726647000983284,0.0,0.0,1.0,0.0,0.478405315614618,0.6323907455012854,0.3672566371681416,0.2115704594905926,0.3636363636363636,0.2692307692307692,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.5586206896551724,0.3863636363636364,0.4094488188976378,0.1822140404290722,0.2,0.09090909090909091,0.0,0.0,0.2903225806451613,0.0,0.0,0.0,0.3228699551569507,0.5303030303030303,0.0,0.1895228382802855,0.4,0.09090909090909091,0.0,0.0,0.2903225806451613,0.0,0.0,0.0,0.42152466367713,0.1136363636363636,0.1259842519685039,0.193651606297197,0.1333333333333333,0.0,0.0,0.0,0.2903225806451613,0.0,0.0,0.0,0.1262626262626263,0.07575757575757576,0.08661417322834646,0.09410242188944352,0.0,0.0,0.0,0.0,0.2903225806451613,0.0,0.0,0.0,0.0707070707070707,0.7575757575757576,0.0,0.3041899863863258,0.3333333333333333,0.4545454545454545,0.0,0.0,0.2903225806451613,0.0,0.2,0.0,0.7727272727272727,0.3677130044843049
3037,robin-uthappa,0.4936681536911786,0.6576200417536535,0.7841841251106522,0.0,0.4418604651162791,0.6402609506057781,0.23992133726647,0.0,0.0,0.8560311284046693,0.0,0.5415282392026578,0.3624678663239074,0.1292035398230088,0.2251010221060138,0.25,0.3076923076923077,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.3758620689655172,0.3409090909090909,0.3622047244094488,0.2218850934716649,0.2,0.1818181818181818,0.0,0.0,0.2903225806451613,0.0,0.2,0.0,0.3318385650224215,0.0303030303030303,0.03937007874015748,0.1125901275651692,0.0,0.0,0.0,0.0,0.2903225806451613,0.0,0.0,0.0,0.05381165919282511,0.1818181818181818,0.1968503937007874,0.2365665068023882,0.1333333333333333,0.09090909090909091,0.0,0.0,0.2903225806451613,0.0,0.0,0.0,0.1919191919191919,0.1060606060606061,0.1181102362204724,0.1808524254447715,0.0,0.1818181818181818,0.0,0.0,0.2903225806451613,0.0,0.4,0.0,0.2121212121212121,0.4090909090909091,0.4330708661417323,0.2583788923223199,0.4,0.2727272727272727,0.0,0.0,0.2903225806451613,0.0,0.0,0.0,0.4343434343434344,0.04932735426008968
4830,nitish-rana,0.2047776658512016,0.6409185803757829,0.8047211566833876,0.0,0.2441860465116279,0.2357875116495806,0.1455260570304818,0.05405405405405406,0.2433333333333333,0.5416342412451361,0.3033333333333333,0.08970099667774087,0.2159383033419023,0.1902654867256637,0.246869252999387,0.1363636363636364,0.1923076923076923,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.2275862068965517,0.3787878787878788,0.4015748031496063,0.288542085030696,0.3333333333333333,0.2727272727272727,0.0,0.0,0.2903225806451613,0.0,0.0,0.0,0.3721973094170404,0.2575757575757576,0.2755905511811024,0.2037081055383884,0.06666666666666667,0.1818181818181818,0.0,0.0,0.2903225806451613,0.0,0.2,0.0,0.2645739910313901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2903225806451613,0.0,0.0,0.0,0.04040404040404041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2903225806451613,0.0,0.0,0.0,0.04040404040404041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2903225806451613,0.0,0.0,0.0,0.04040404040404041,0.3228699551569507
3451,karun-nair,0.1965750467693193,0.5759684527951751,0.7758630864561818,0.09090909090909091,0.1627906976744186,0.2497670083876981,0.09144542772861357,0.003861003861003861,0.367816091954023,0.553307392996109,0.45,0.1727574750830565,0.2750642673521851,0.122787610619469,0.2063036701283302,0.2045454545454546,0.07692307692307693,0.0,0.0,0.0,0.0,0.4545454545454545,0.0,0.3206896551724138,0.09848484848484848,0.1102362204724409,0.1289028090437506,0.0,0.0,0.0,0.0,0.2903225806451613,0.0,0.2,0.0,0.1300448430493273,0.2575757575757576,0.2755905511811024,0.1784525790349418,0.2666666666666667,0.0,0.0,0.0,0.2903225806451613,0.0,0.2,0.0,0.2600896860986547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2903225806451613,0.0,0.6,0.0,0.1818181818181818,0.2348484848484849,0.2519685039370079,0.2472862689168846,0.2,0.09090909090909091,0.0,0.0,0.2903225806451613,0.0,0.0,0.0,0.2525252525252525,0.2196969696969697,0.2362204724409449,0.2855045512381325,0.1333333333333333,0.09090909090909091,0.0,0.0,0.2903225806451613,0.0,0.0,0.0,0.2373737373737374,0.1883408071748879
4181,manish-pandey,0.4276874370413009,0.7492461145905822,0.7362643847742698,0.1363636363636364,0.3720930232558139,0.4603914259086673,0.1799410029498525,0.0193050193050193,0.2436781609195402,0.5891050583657588,0.28,0.4285714285714285,0.2647814910025707,0.1183628318584071,0.1899946974822183,0.2045454545454546,0.03846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.2241379310344828,0.1363636363636364,0.1496062992125984,0.1318816465311437,0.06666666666666667,0.0,0.0,0.0,0.2903225806451613,0.0,0.0,0.0,0.1210762331838565,0.0303030303030303,0.0,0.223516361619523,0.0,0.0,0.0,0.0,0.2903225806451613,0.0,0.0,0.0,0.05381165919282511,0.2803030303030303,0.2992125984251969,0.1940515806988353,0.2666666666666667,0.09090909090909091,0.0,0.0,0.2903225806451613,0.0,0.0,0.0,0.2777777777777778,0.2954545454545455,0.3149606299212598,0.2254288828963222,0.2,0.0,0.0,0.0,0.2903225806451613,0.0,0.0,0.0,0.2828282828282828,0.03787878787878788,0.04724409448818898,0.2096505823627288,0.06666666666666667,0.0,0.0,0.0,0.2903225806451613,0.0,0.0,0.0,0.0707070707070707,0.210762331838565
3822,jasprit-bumrah,0.005612318319182616,0.2261656228253306,0.5352021245205075,0.0,0.0,0.003727865796831314,0.002949852507374631,0.4150579150579151,0.2509195402298851,0.5470817120622569,0.31,0.07973421926910298,0.0102827763496144,0.0,0.1347753743760399,0.0,0.0,0.5333333333333333,0.08233173076923077,0.2512733446519525,0.1260330578512397,0.1818181818181818,0.0,0.4620689655172414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3145161290322581,0.0,0.0,0.0,0.04484304932735426,0.0303030303030303,0.0,0.1347753743760399,0.0,0.0,0.4,0.2833333333333333,0.4516129032258064,0.1023622047244094,0.2,0.0,0.3139013452914798,0.0,0.0,0.0,0.0,0.0,0.2,0.6333333333333333,0.6209677419354839,0.452755905511811,0.2,0.0,0.2070707070707071,0.0,0.0,0.0,0.0,0.0,0.4,0.2333333333333333,0.4274193548387097,0.08858267716535433,0.0,0.0,0.3434343434343434,0.0,0.0,0.0,0.0,0.0,0.6,0.05555555555555555,0.3476702508960574,0.02828813065033538,0.0,0.0,0.5707070707070707,0.2600896860986547
737,wriddhiman-saha,0.2485249676212405,0.584783112966829,0.7821776335202124,0.09090909090909091,0.2093023255813954,0.2963653308480895,0.1160275319567355,0.0,0.0,0.0,0.0,0.4418604651162791,0.4730077120822622,0.1672566371681416,0.2408485856905158,0.5,0.1538461538461539,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.4689655172413793,0.2954545454545455,0.3149606299212598,0.204450915141431,0.2666666666666667,0.09090909090909091,0.0,0.0,0.2903225806451613,0.0,0.0,0.0,0.2556053811659193,0.6590909090909091,0.6929133858267716,0.3233499722684415,0.8,0.1818181818181818,0.0,0.0,0.2903225806451613,0.0,0.0,0.0,0.5605381165919282,0.2272727272727273,0.2440944881889764,0.1626858461703612,0.06666666666666667,0.09090909090909091,0.0,0.0,0.2903225806451613,0.0,0.2,0.0,0.2676767676767677,0.06060606060606061,0.07086614173228346,0.1495655389166204,0.06666666666666667,0.0,0.0,0.0,0.2903225806451613,0.0,0.2,0.0,0.1262626262626263,0.1515151515151515,0.1653543307086614,0.3041899863863258,0.2666666666666667,0.0,0.0,0.0,0.2903225806451613,0.0,0.2,0.0,0.2323232323232323,0.4080717488789238
1989,wriddhiman-saha,0.2485249676212405,0.584783112966829,0.7821776335202124,0.09090909090909091,0.2093023255813954,0.2963653308480895,0.1160275319567355,0.0,0.0,0.0,0.0,0.4418604651162791,0.2596401028277635,0.09380530973451327,0.2602073467298093,0.2954545454545455,0.07692307692307693,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.2862068965517242,0.1893939393939394,0.2047244094488189,0.2789794786466999,0.3333333333333333,0.0,0.0,0.0,0.2903225806451613,0.0,0.0,0.0,0.1883408071748879,0.2121212121212121,0.2283464566929134,0.3600409573787278,0.2,0.09090909090909091,0.0,0.0,0.2903225806451613,0.0,0.0,0.0,0.210762331838565,0.03787878787878788,0.04724409448818898,0.1680532445923461,0.0,0.0,0.0,0.0,0.2903225806451613,0.0,0.2,0.0,0.1060606060606061,0.2651515151515151,0.2834645669291339,0.2173537930609478,0.3333333333333333,0.0,0.0,0.0,0.2903225806451613,0.0,0.2,0.0,0.3232323232323233,0.06060606060606061,0.07086614173228346,0.2678868552412645,0.0,0.09090909090909091,0.0,0.0,0.2903225806451613,0.0,0.2,0.0,0.1313131313131313,0.2062780269058296
337,mohammed-shami,0.005828176716074255,0.1340756205056831,0.5494246090292122,0.0,0.0,0.005591798695246971,0.001966568338249754,0.2297297297297297,0.3042528735632184,0.6536964980544747,0.3133333333333334,0.06312292358803986,0.02313624678663239,0.0,0.1264559068219634,0.0,0.0,0.2666666666666667,0.2115384615384615,0.3242784380305603,0.243801652892562,0.09090909090909091,0.0,0.2017241379310345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3145161290322581,0.0,0.0,0.0,0.008968609865470852,0.06818181818181818,0.0,0.1264559068219634,0.0,0.0,0.4,0.1916666666666667,0.4072580645161291,0.0797244094488189,0.0,0.0,0.3183856502242152,0.0,0.0,0.0,0.0,0.0,0.4,0.2916666666666667,0.4556451612903226,0.1072834645669291,0.2,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3145161290322581,0.0,0.0,0.0,0.04040404040404041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3118279569892473,0.0,0.0,0.0,0.0202020202020202,0.04932735426008968
