,player-name,all-time-runs-scored,all-time-average,all-time-strike-rate,all-time-100s,all-time-50s,all-time-4s,all-time-6s,all-time-wkts,all-time-ave,all-time-econ,all-time-sr,all-time-catches,ipl-last-n-runs-scored,ipl-last-n-average,ipl-last-n-strike-rate,ipl-last-n-4s,ipl-last-n-6s,ipl-last-n-wkts,ipl-last-n-ave,ipl-last-n-econ,ipl-last-n-sr,ipl-last-n-catches,ipl-last-n-run-outs,ipl-last-n-points,ipl-1-runs-scored,ipl-1-average,ipl-1-strike-rate,ipl-1-4s,ipl-1-6s,ipl-1-wkts,ipl-1-ave,ipl-1-econ,ipl-1-sr,ipl-1-catches,ipl-1-run-outs,ipl-1-points,ipl-2-runs-scored,ipl-2-average,ipl-2-strike-rate,ipl-2-4s,ipl-2-6s,ipl-2-wkts,ipl-2-ave,ipl-2-econ,ipl-2-sr,ipl-2-catches,ipl-2-run-outs,ipl-2-points,ipl-3-runs-scored,ipl-3-average,ipl-3-strike-rate,ipl-3-4s,ipl-3-6s,ipl-3-wkts,ipl-3-ave,ipl-3-econ,ipl-3-sr,ipl-3-catches,ipl-3-run-outs,ipl-3-points,ipl-4-runs-scored,ipl-4-average,ipl-4-strike-rate,ipl-4-4s,ipl-4-6s,ipl-4-wkts,ipl-4-ave,ipl-4-econ,ipl-4-sr,ipl-4-catches,ipl-4-run-outs,ipl-4-points,ipl-5-runs-scored,ipl-5-average,ipl-5-strike-rate,ipl-5-4s,ipl-5-6s,ipl-5-wkts,ipl-5-ave,ipl-5-econ,ipl-5-sr,ipl-5-catches,ipl-5-run-outs,ipl-5-points
832,praveen-dubey,0.006691610303640812,0.26954302945952213,0.5599881971082915,0.0,0.0,0.0065237651444548,0.0019665683382497543,0.03861003861003861,0.2540229885057471,0.5587548638132296,0.30666666666666664,0.03986710963455149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010344827586206896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29032258064516125,0.0,0.0,0.0,0.03587443946188341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29032258064516125,0.0,0.0,0.0,0.03587443946188341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29032258064516125,0.0,0.0,0.0,0.04040404040404041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29032258064516125,0.0,0.0,0.0,0.04040404040404041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29032258064516125,0.0,0.0,0.0,0.04040404040404041
227,dwayne-bravo,0.4574039430133832,0.5502203665042913,0.7480082620241959,0.0,0.23255813953488372,0.38490214352283314,0.2979351032448378,1.0,0.28344827586206894,0.6396887159533075,0.3,0.7641196013289037,0.051413881748071974,0.09292035398230089,0.3714180070253282,0.045454545454545456,0.038461538461538464,0.4,0.09615384615384616,0.27741935483870966,0.1322314049586777,0.18181818181818182,0.25,0.3620689655172414,0.15151515151515152,0.0,0.4176372712146423,0.13333333333333333,0.09090909090909091,0.2,0.48333333333333334,0.6236559139784946,0.4593175853018373,0.2,0.0,0.2914798206278027,0.0,0.0,0.0,0.0,0.0,0.2,0.18333333333333332,0.4838709677419355,0.2440944881889764,0.0,0.0,0.16591928251121074,0.0,0.0,0.0,0.0,0.0,0.2,0.48333333333333334,0.5483870967741935,0.3385826771653543,0.0,0.0,0.16666666666666669,0.0,0.0,0.0,0.0,0.0,0.2,0.39999999999999997,0.5698924731182795,0.3910761154855643,0.0,0.0,0.16666666666666669,0.0,0.007874015748031496,0.0016638935108153079,0.0,0.0,0.4,0.225,0.456989247311828,0.10892388451443571,0.2,0.5,0.38383838383838387
1664,anrich-nortje,0.00467693193265218,0.2152632799814428,0.6613160224254943,0.0,0.0,0.003727865796831314,0.0019665683382497543,0.10810810810810811,0.2672413793103448,0.5953307392996109,0.30333333333333334,0.03322259136212624,0.007712082262210797,0.0,0.5008319467554077,0.0,0.0,0.13333333333333333,0.13461538461538464,0.25,0.2066115702479339,0.0,0.0,0.12241379310344827,0.0,0.0,0.0,0.0,0.0,0.4,0.19166666666666665,0.407258064516129,0.0797244094488189,0.0,0.0,0.3139013452914798,0.022727272727272728,0.0,0.5008319467554077,0.0,0.0,0.0,0.0,0.31451612903225806,0.0,0.0,0.0,0.04932735426008969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29032258064516125,0.0,0.0,0.0,0.04040404040404041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29032258064516125,0.0,0.0,0.0,0.04040404040404041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29032258064516125,0.0,0.0,0.0,0.04040404040404041
1806,kedar-jadhav,0.16858540797237012,0.5601948503827417,0.760932428444969,0.0,0.13953488372093023,0.19478098788443615,0.07866273352999018,0.007722007722007722,0.25287356321839083,0.6848249027237354,0.25,0.18936877076411962,0.04370179948586118,0.0420353982300885,0.13023748298290727,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.03275862068965517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29032258064516125,0.0,0.0,0.0,0.03587443946188341,0.0,0.007874015748031496,0.0016638935108153079,0.0,0.0,0.0,0.0,0.29032258064516125,0.0,0.0,0.0,0.026905829596412557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29032258064516125,0.0,0.0,0.0,0.04040404040404041,0.045454545454545456,0.05511811023622047,0.09242172137346846,0.0,0.0,0.0,0.0,0.29032258064516125,0.0,0.0,0.0,0.05050505050505051,0.08333333333333334,0.0,0.18469217970049917,0.0,0.09090909090909091,0.0,0.0,0.29032258064516125,0.0,0.0,0.0,0.10606060606060608
1434,priyam-garg,0.030004317167937833,0.46045001159823706,0.703098259073473,0.0,0.03488372093023256,0.032618825722273995,0.008849557522123894,0.0,0.0,0.0,0.0,0.029900332225913623,0.18251928020565553,0.16150442477876106,0.25848223974535195,0.1590909090909091,0.038461538461538464,0.0,0.0,0.0,0.0,0.09090909090909091,0.25,0.196551724137931,0.06060606060606061,0.07086614173228346,0.1918231518897076,0.0,0.0,0.0,0.0,0.29032258064516125,0.0,0.0,0.0,0.07174887892376682,0.38636363636363635,0.0,0.32804300524766417,0.4,0.09090909090909091,0.0,0.0,0.29032258064516125,0.0,0.0,0.5,0.390134529147982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29032258064516125,0.0,0.2,0.0,0.08080808080808081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29032258064516125,0.0,0.0,0.0,0.04040404040404041,0.09090909090909091,0.10236220472440945,0.15525406373992065,0.06666666666666667,0.0,0.0,0.0,0.29032258064516125,0.0,0.0,0.0,0.10606060606060608
517,jason-holder,0.08152252122607569,0.36488053815819993,0.7589259368545294,0.0,0.023255813953488372,0.0754892823858341,0.06096361848574238,0.21814671814671815,0.3490804597701149,0.5992217898832685,0.39333333333333337,0.20598006644518274,0.15681233933161953,0.2743362831858407,0.22721390275466813,0.11363636363636365,0.11538461538461539,0.6,0.09722222222222222,0.31129032258064515,0.1184573002754821,0.0,0.0,0.5465517241379311,0.08333333333333334,0.09448818897637795,0.12368275097060454,0.06666666666666667,0.0,0.2,0.8500000000000001,0.7258064516129032,0.6141732283464567,0.0,0.0,0.1748878923766816,0.18181818181818182,0.0,0.20133111480865226,0.2,0.0,0.6000000000000001,0.15555555555555556,0.3897849462365591,0.041557305336832905,0.0,0.0,0.5201793721973095,0.0,0.0,0.0,0.0,0.0,0.4,0.225,0.4233870967741935,0.08366141732283465,0.0,0.0,0.3434343434343434,0.19696969696969696,0.0,0.43427620632279534,0.06666666666666667,0.2727272727272727,0.4,0.24166666666666667,0.4314516129032258,0.09350393700787402,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.2,0.7833333333333333,0.6935483870967742,0.5669291338582677,0.0,0.0,0.14646464646464646
4141,sachin-baby,0.10785724564685566,0.6207376478775226,0.7948067276482739,0.0,0.08139534883720931,0.11929170549860205,0.04523107177974435,0.013513513513513514,0.374367816091954,0.6046692607003891,0.41833333333333333,0.10299003322259136,0.007712082262210797,0.011061946902654867,0.07297361540289991,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.043103448275862065,0.015151515151515152,0.023622047244094488,0.08485856905158069,0.0,0.0,0.0,0.0,0.29032258064516125,0.0,0.0,0.0,0.04484304932735426,0.007575757575757576,0.015748031496062992,0.05712701053799224,0.0,0.0,0.0,0.0,0.29032258064516125,0.0,0.4,0.0,0.11210762331838564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29032258064516125,0.0,0.0,0.0,0.04040404040404041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29032258064516125,0.0,0.0,0.0,0.04040404040404041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29032258064516125,0.0,0.0,0.0,0.04040404040404041
3038,nitish-rana,0.2047776658512016,0.6409185803757829,0.8047211566833875,0.0,0.2441860465116279,0.23578751164958062,0.14552605703048183,0.05405405405405406,0.24333333333333335,0.5416342412451361,0.30333333333333334,0.08970099667774087,0.2339331619537275,0.08495575221238938,0.2119615455721945,0.20454545454545456,0.15384615384615385,0.0,0.0,0.26881720430107525,0.0,0.0,0.0,0.20344827586206896,0.05303030303030303,0.06299212598425197,0.23460898502495842,0.06666666666666667,0.0,0.0,0.0,0.29032258064516125,0.0,0.0,0.0,0.07174887892376682,0.1590909090909091,0.17322834645669288,0.20720368014094157,0.13333333333333333,0.09090909090909091,0.0,0.0,0.29032258064516125,0.0,0.0,0.0,0.14798206278026907,0.08333333333333334,0.09448818897637795,0.459234608985025,0.06666666666666667,0.09090909090909091,0.0,0.0,0.29032258064516125,0.0,0.0,0.0,0.11111111111111113,0.1590909090909091,0.17322834645669288,0.18556791312724408,0.13333333333333333,0.09090909090909091,0.0,0.0,0.29032258064516125,0.0,0.0,0.0,0.16666666666666669,0.23484848484848486,0.25196850393700787,0.1927035188266469,0.2,0.09090909090909091,0.0,0.0,0.3064516129032258,0.0,0.0,0.0,0.24242424242424246
1123,deepak-chahar,0.01906749172542812,0.267223382045929,0.737680731779286,0.0,0.011627906976744186,0.011183597390493943,0.018682399213372666,0.23166023166023167,0.26252873563218393,0.5797665369649806,0.305,0.05647840531561461,0.01799485861182519,0.0,0.16805324459234608,0.0,0.0,0.2,0.19711538461538464,0.24731182795698925,0.30578512396694213,0.09090909090909091,0.0,0.2206896551724138,0.0,0.0,0.0,0.0,0.0,0.4,0.16666666666666666,0.3951612903225806,0.06496062992125984,0.2,0.0,0.37668161434977576,0.015151515151515152,0.0,0.16805324459234608,0.0,0.0,0.0,0.0,0.31451612903225806,0.0,0.0,0.0,0.04484304932735426,0.03787878787878788,0.0,0.16805324459234608,0.0,0.0,0.2,0.18333333333333332,0.4301075268817204,0.17585301837270345,0.0,0.0,0.26262626262626265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31451612903225806,0.0,0.0,0.0,0.020202020202020204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3118279569892473,0.0,0.0,0.0,0.06060606060606061
1519,ravindra-jadeja,0.19549575478486111,0.572952911157504,0.7566833874299204,0.0,0.023255813953488372,0.18359739049394222,0.09636184857423796,0.3281853281853282,0.35379310344827586,0.5929961089494163,0.4033333333333333,0.3289036544850499,0.2005141388174807,0.11946902654867256,0.23342048966009032,0.18181818181818182,0.07692307692307693,0.13333333333333333,0.375,0.342741935483871,0.4049586776859504,0.0,0.0,0.2655172413793104,0.3787878787878788,0.40157480314960625,0.23936296648443073,0.3333333333333333,0.18181818181818182,0.0,0.0,0.3064516129032258,0.0,0.0,0.0,0.3452914798206278,0.09090909090909091,0.10236220472440945,0.22351636161952304,0.06666666666666667,0.0,0.0,0.0,0.31451612903225806,0.0,0.0,0.0,0.08520179372197309,0.007575757575757576,0.0,0.08485856905158069,0.0,0.0,0.0,0.0,0.31451612903225806,0.0,0.0,0.0,0.045454545454545456,0.07575757575757576,0.08661417322834646,0.33444259567387685,0.13333333333333333,0.0,0.4,0.36666666666666664,0.49193548387096775,0.1358267716535433,0.0,0.0,0.3434343434343434,0.03787878787878788,0.0,0.16805324459234608,0.0,0.0,0.0,0.0,0.3064516129032258,0.0,0.0,0.0,0.07575757575757577
484,prithvi-shaw,0.10850482083753057,0.5926699141730457,0.8863381528474477,0.0,0.1511627906976744,0.157502329916123,0.06489675516224189,0.0,0.0,0.0,0.0,0.03654485049833887,0.2519280205655527,0.0911504424778761,0.24146031124596262,0.3181818181818182,0.11538461538461539,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.24482758620689654,0.5454545454545454,0.5748031496062992,0.316927927138979,0.6,0.2727272727272727,0.0,0.0,0.29032258064516125,0.0,0.0,0.0,0.4887892376681614,0.0,0.007874015748031496,0.0016638935108153079,0.0,0.0,0.0,0.0,0.29032258064516125,0.0,0.0,0.0,0.026905829596412557,0.06818181818181818,0.07874015748031496,0.2512479201331115,0.13333333333333333,0.0,0.0,0.0,0.29032258064516125,0.0,0.2,0.0,0.13636363636363638,0.07575757575757576,0.08661417322834646,0.15292693994857057,0.13333333333333333,0.0,0.0,0.0,0.29032258064516125,0.0,0.0,0.0,0.10101010101010102,0.05303030303030303,0.06299212598425197,0.10754802601724399,0.06666666666666667,0.0,0.0,0.0,0.29032258064516125,0.0,0.0,0.0,0.07070707070707072
4686,eoin-morgan,0.5039574039430134,0.6295523080491765,0.7819415756860431,0.0,0.43023255813953487,0.5013979496738117,0.3185840707964602,0.0,0.0,0.0,0.0,0.4651162790697675,0.056555269922879174,0.10176991150442477,0.18469217970049917,0.06818181818181818,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.10172413793103449,0.16666666666666669,0.18110236220472442,0.18469217970049917,0.2,0.0,0.0,0.0,0.29032258064516125,0.0,0.6000000000000001,0.0,0.273542600896861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29032258064516125,0.0,0.0,0.0,0.03587443946188341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29032258064516125,0.0,0.0,0.0,0.04040404040404041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29032258064516125,0.0,0.0,0.0,0.04040404040404041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29032258064516125,0.0,0.0,0.0,0.04040404040404041
